,customer_id,basket,date_of_purchase
1949,C55,"[{'product_id': 'P31', 'price': 353}, {'product_id': 'P34', 'price': 1646}]",2018-12-10 03:37:00
1950,C53,"[{'product_id': 'P54', 'price': 657}, {'product_id': 'P55', 'price': 864}]",2018-12-10 13:27:00
1951,C48,"[{'product_id': 'P63', 'price': 513}, {'product_id': 'P62', 'price': 322}, {'product_id': 'P61', 'price': 265}]",2018-12-10 09:48:00
1952,C44,"[{'product_id': 'P54', 'price': 1886}, {'product_id': 'P42', 'price': 1038}]",2018-12-10 20:11:00
1953,C29,"[{'product_id': 'P54', 'price': 116}]",2018-12-10 18:19:00
1954,C27,"[{'product_id': 'P32', 'price': 69}]",2018-12-10 13:57:00
1955,C20,"[{'product_id': 'P07', 'price': 512}]",2018-12-10 07:19:00
1956,C13,"[{'product_id': 'P16', 'price': 1452}, {'product_id': 'P17', 'price': 1326}]",2018-12-10 07:23:00
1957,C12,"[{'product_id': 'P49', 'price': 532}, {'product_id': 'P53', 'price': 403}, {'product_id': 'P47', 'price': 34}]",2018-12-10 04:08:00
1958,C5,"[{'product_id': 'P01', 'price': 55}, {'product_id': 'P12', 'price': 994}]",2018-12-10 21:40:00
1959,C4,"[{'product_id': 'P39', 'price': 613}, {'product_id': 'P36', 'price': 1336}, {'product_id': 'P35', 'price': 1272}]",2018-12-10 17:46:00
1960,C1,"[{'product_id': 'P61', 'price': 700}, {'product_id': 'P61', 'price': 1903}, {'product_id': 'P64', 'price': 333}]",2018-12-10 15:58:00
1961,C102,"[{'product_id': 'P39', 'price': 323}, {'product_id': 'P35', 'price': 777}]",2018-12-09 13:41:00
1962,C99,"[{'product_id': 'P25', 'price': 1838}, {'product_id': 'P34', 'price': 191}, {'product_id': 'P25', 'price': 57}]",2018-12-09 18:42:00
1963,C96,"[{'product_id': 'P61', 'price': 1237}, {'product_id': 'P63', 'price': 1374}]",2018-12-09 23:12:00
1964,C92,"[{'product_id': 'P25', 'price': 1432}, {'product_id': 'P26', 'price': 1618}, {'product_id': 'P22', 'price': 1954}]",2018-12-09 14:52:00
1965,C80,"[{'product_id': 'P33', 'price': 1994}, {'product_id': 'P31', 'price': 267}, {'product_id': 'P27', 'price': 17}]",2018-12-09 18:01:00
1966,C73,"[{'product_id': 'P03', 'price': 1301}, {'product_id': 'P05', 'price': 1087}, {'product_id': 'P07', 'price': 1903}]",2018-12-09 19:07:00
1967,C71,"[{'product_id': 'P25', 'price': 1199}, {'product_id': 'P22', 'price': 988}, {'product_id': 'P28', 'price': 1354}]",2018-12-09 17:07:00
1968,C69,"[{'product_id': 'P33', 'price': 1272}]",2018-12-09 23:27:00
1969,C67,"[{'product_id': 'P64', 'price': 509}]",2018-12-09 07:19:00
1970,C61,"[{'product_id': 'P25', 'price': 512}]",2018-12-09 13:56:00
1971,C58,"[{'product_id': 'P55', 'price': 610}]",2018-12-09 16:08:00
1972,C55,"[{'product_id': 'P62', 'price': 1888}, {'product_id': 'P63', 'price': 990}]",2018-12-09 05:24:00
1973,C53,"[{'product_id': 'P28', 'price': 614}, {'product_id': 'P33', 'price': 1647}, {'product_id': 'P23', 'price': 882}]",2018-12-09 11:35:00
1974,C51,"[{'product_id': 'P61', 'price': 786}, {'product_id': 'P62', 'price': 1248}]",2018-12-09 12:19:00
1975,C46,"[{'product_id': 'P36', 'price': 809}, {'product_id': 'P36', 'price': 189}, {'product_id': 'P40', 'price': 1958}]",2018-12-09 06:59:00
1976,C45,"[{'product_id': 'P61', 'price': 1315}, {'product_id': 'P63', 'price': 300}]",2018-12-09 03:08:00
1977,C41,"[{'product_id': 'P48', 'price': 448}]",2018-12-09 03:56:00
1978,C38,"[{'product_id': 'P55', 'price': 332}, {'product_id': 'P41', 'price': 304}]",2018-12-09 04:19:00
1979,C29,"[{'product_id': 'P39', 'price': 1992}, {'product_id': 'P40', 'price': 1705}, {'product_id': 'P36', 'price': 854}]",2018-12-09 03:46:00
1980,C24,"[{'product_id': 'P46', 'price': 1297}]",2018-12-09 08:24:00
1981,C23,"[{'product_id': 'P62', 'price': 467}, {'product_id': 'P63', 'price': 1458}, {'product_id': 'P61', 'price': 419}]",2018-12-09 13:26:00
1982,C16,"[{'product_id': 'P31', 'price': 118}]",2018-12-09 12:16:00
1983,C12,"[{'product_id': 'P55', 'price': 617}, {'product_id': 'P59', 'price': 234}]",2018-12-09 21:46:00
1984,C11,"[{'product_id': 'P26', 'price': 143}, {'product_id': 'P28', 'price': 1793}]",2018-12-09 04:02:00
1985,C6,"[{'product_id': 'P55', 'price': 1722}]",2018-12-09 03:49:00
1986,C136,"[{'product_id': 'P33', 'price': 458}]",2018-12-08 14:17:00
1987,C129,"[{'product_id': 'P55', 'price': 514}]",2018-12-08 16:03:00
1988,C108,"[{'product_id': 'P09', 'price': 1595}, {'product_id': 'P05', 'price': 1694}, {'product_id': 'P12', 'price': 1821}]",2018-12-08 09:50:00
1989,C104,"[{'product_id': 'P63', 'price': 1950}, {'product_id': 'P63', 'price': 1432}, {'product_id': 'P64', 'price': 1477}]",2018-12-08 10:51:00
1990,C102,"[{'product_id': 'P49', 'price': 1872}, {'product_id': 'P57', 'price': 944}, {'product_id': 'P44', 'price': 441}]",2018-12-08 04:07:00
1991,C88,"[{'product_id': 'P59', 'price': 1711}, {'product_id': 'P47', 'price': 155}]",2018-12-08 09:52:00
1992,C85,"[{'product_id': 'P64', 'price': 852}, {'product_id': 'P62', 'price': 108}, {'product_id': 'P61', 'price': 1389}]",2018-12-08 12:30:00
1993,C83,"[{'product_id': 'P48', 'price': 230}, {'product_id': 'P53', 'price': 905}, {'product_id': 'P60', 'price': 201}]",2018-12-08 12:19:00
1994,C73,"[{'product_id': 'P04', 'price': 1871}]",2018-12-08 11:13:00
1995,C71,"[{'product_id': 'P37', 'price': 1001}, {'product_id': 'P38', 'price': 475}]",2018-12-08 20:54:00
1996,C70,"[{'product_id': 'P22', 'price': 1615}]",2018-12-08 07:03:00
1997,C58,"[{'product_id': 'P48', 'price': 601}, {'product_id': 'P53', 'price': 662}]",2018-12-08 22:50:00
1998,C56,"[{'product_id': 'P61', 'price': 399}]",2018-12-08 11:09:00
1999,C55,"[{'product_id': 'P30', 'price': 279}, {'product_id': 'P28', 'price': 132}]",2018-12-08 10:46:00
2000,C53,"[{'product_id': 'P36', 'price': 524}, {'product_id': 'P36', 'price': 1660}]",2018-12-08 22:54:00
2001,C49,"[{'product_id': 'P46', 'price': 1821}, {'product_id': 'P56', 'price': 1411}, {'product_id': 'P54', 'price': 1728}]",2018-12-08 23:50:00
2002,C45,"[{'product_id': 'P64', 'price': 722}, {'product_id': 'P62', 'price': 823}]",2018-12-08 21:57:00
2003,C39,"[{'product_id': 'P31', 'price': 107}, {'product_id': 'P31', 'price': 1278}, {'product_id': 'P22', 'price': 445}]",2018-12-08 02:50:00
2004,C35,"[{'product_id': 'P40', 'price': 1629}, {'product_id': 'P36', 'price': 683}, {'product_id': 'P36', 'price': 956}]",2018-12-08 16:30:00
2005,C30,"[{'product_id': 'P62', 'price': 1537}]",2018-12-08 11:05:00
2006,C29,"[{'product_id': 'P44', 'price': 835}]",2018-12-08 15:10:00
2007,C14,"[{'product_id': 'P44', 'price': 1520}]",2018-12-08 22:41:00
2008,C11,"[{'product_id': 'P61', 'price': 772}, {'product_id': 'P64', 'price': 587}, {'product_id': 'P61', 'price': 1198}]",2018-12-08 10:10:00
2009,C3,"[{'product_id': 'P60', 'price': 391}, {'product_id': 'P57', 'price': 1836}]",2018-12-08 22:46:00
2010,C135,"[{'product_id': 'P64', 'price': 1576}]",2018-12-07 09:47:00
2011,C133,"[{'product_id': 'P46', 'price': 1244}, {'product_id': 'P55', 'price': 1095}]",2018-12-07 07:53:00
2012,C129,"[{'product_id': 'P54', 'price': 778}, {'product_id': 'P43', 'price': 606}, {'product_id': 'P55', 'price': 73}]",2018-12-07 19:57:00
2013,C125,"[{'product_id': 'P26', 'price': 1884}, {'product_id': 'P23', 'price': 1577}, {'product_id': 'P25', 'price': 1021}]",2018-12-07 04:31:00
2014,C124,"[{'product_id': 'P52', 'price': 1470}, {'product_id': 'P54', 'price': 524}]",2018-12-07 06:24:00
2015,C122,"[{'product_id': 'P02', 'price': 627}, {'product_id': 'P12', 'price': 1687}]",2018-12-07 14:31:00
2016,C115,"[{'product_id': 'P28', 'price': 1670}, {'product_id': 'P23', 'price': 1271}, {'product_id': 'P25', 'price': 257}]",2018-12-07 11:36:00
2017,C114,"[{'product_id': 'P01', 'price': 887}]",2018-12-07 20:06:00
2018,C112,"[{'product_id': 'P10', 'price': 181}, {'product_id': 'P09', 'price': 1622}]",2018-12-07 05:16:00
2019,C108,"[{'product_id': 'P54', 'price': 1496}, {'product_id': 'P43', 'price': 1727}, {'product_id': 'P51', 'price': 1730}]",2018-12-07 14:46:00
2020,C100,"[{'product_id': 'P12', 'price': 1282}, {'product_id': 'P06', 'price': 619}, {'product_id': 'P08', 'price': 920}]",2018-12-07 17:47:00
2021,C86,"[{'product_id': 'P37', 'price': 842}, {'product_id': 'P38', 'price': 148}, {'product_id': 'P38', 'price': 1739}]",2018-12-07 07:51:00
2022,C83,"[{'product_id': 'P56', 'price': 891}]",2018-12-07 03:33:00
2023,C57,"[{'product_id': 'P24', 'price': 1387}, {'product_id': 'P23', 'price': 1936}]",2018-12-07 03:56:00
2024,C55,"[{'product_id': 'P61', 'price': 950}]",2018-12-07 22:54:00
2025,C51,"[{'product_id': 'P63', 'price': 787}, {'product_id': 'P61', 'price': 839}, {'product_id': 'P62', 'price': 731}]",2018-12-07 04:00:00
2026,C29,"[{'product_id': 'P03', 'price': 544}, {'product_id': 'P08', 'price': 952}]",2018-12-07 08:53:00
2027,C28,"[{'product_id': 'P50', 'price': 436}]",2018-12-07 11:43:00
2028,C26,"[{'product_id': 'P35', 'price': 1025}]",2018-12-07 17:49:00
2029,C135,"[{'product_id': 'P38', 'price': 79}, {'product_id': 'P36', 'price': 1520}, {'product_id': 'P36', 'price': 577}]",2018-12-06 04:52:00
2030,C134,"[{'product_id': 'P40', 'price': 1892}, {'product_id': 'P40', 'price': 799}, {'product_id': 'P35', 'price': 1363}]",2018-12-06 18:50:00
2031,C133,"[{'product_id': 'P51', 'price': 234}, {'product_id': 'P58', 'price': 1045}, {'product_id': 'P54', 'price': 774}]",2018-12-06 23:27:00
2032,C122,"[{'product_id': 'P61', 'price': 165}, {'product_id': 'P62', 'price': 815}]",2018-12-06 05:22:00
2033,C120,"[{'product_id': 'P14', 'price': 1850}]",2018-12-06 09:46:00
2034,C109,"[{'product_id': 'P39', 'price': 1720}, {'product_id': 'P39', 'price': 1167}, {'product_id': 'P35', 'price': 1413}]",2018-12-06 07:34:00
2035,C90,"[{'product_id': 'P27', 'price': 1426}]",2018-12-06 21:45:00
2036,C67,"[{'product_id': 'P03', 'price': 1714}, {'product_id': 'P03', 'price': 351}]",2018-12-06 16:19:00
2037,C66,"[{'product_id': 'P28', 'price': 130}]",2018-12-06 15:33:00
2038,C54,"[{'product_id': 'P28', 'price': 1460}, {'product_id': 'P24', 'price': 2}, {'product_id': 'P28', 'price': 236}]",2018-12-06 03:59:00
2039,C45,"[{'product_id': 'P62', 'price': 219}, {'product_id': 'P62', 'price': 1143}]",2018-12-06 05:47:00
2040,C39,"[{'product_id': 'P58', 'price': 349}, {'product_id': 'P59', 'price': 599}]",2018-12-06 11:38:00
2041,C37,"[{'product_id': 'P21', 'price': 517}]",2018-12-06 16:33:00
2042,C31,"[{'product_id': 'P64', 'price': 1844}]",2018-12-06 22:27:00
2043,C27,"[{'product_id': 'P23', 'price': 559}, {'product_id': 'P30', 'price': 1051}, {'product_id': 'P27', 'price': 931}]",2018-12-06 21:39:00
2044,C23,"[{'product_id': 'P63', 'price': 1614}, {'product_id': 'P62', 'price': 674}, {'product_id': 'P62', 'price': 1291}]",2018-12-06 03:17:00
2045,C20,"[{'product_id': 'P34', 'price': 227}, {'product_id': 'P33', 'price': 1491}, {'product_id': 'P23', 'price': 880}]",2018-12-06 06:57:00
2046,C16,"[{'product_id': 'P33', 'price': 568}]",2018-12-06 16:37:00
2047,C14,"[{'product_id': 'P29', 'price': 272}]",2018-12-06 13:37:00
2048,C13,"[{'product_id': 'P18', 'price': 602}, {'product_id': 'P16', 'price': 1128}]",2018-12-06 06:46:00
2049,C12,"[{'product_id': 'P56', 'price': 981}, {'product_id': 'P51', 'price': 80}, {'product_id': 'P50', 'price': 594}]",2018-12-06 15:57:00
2050,C11,"[{'product_id': 'P62', 'price': 1942}, {'product_id': 'P63', 'price': 1839}]",2018-12-06 22:29:00
2051,C116,"[{'product_id': 'P33', 'price': 1069}, {'product_id': 'P25', 'price': 1572}, {'product_id': 'P34', 'price': 145}]",2018-12-05 17:31:00
2052,C81,"[{'product_id': 'P03', 'price': 1502}, {'product_id': 'P11', 'price': 1773}]",2018-12-05 15:04:00
2053,C68,"[{'product_id': 'P49', 'price': 528}, {'product_id': 'P60', 'price': 1083}]",2018-12-05 14:50:00
2054,C48,"[{'product_id': 'P64', 'price': 1509}, {'product_id': 'P61', 'price': 421}, {'product_id': 'P62', 'price': 1888}]",2018-12-05 13:32:00
2055,C45,"[{'product_id': 'P64', 'price': 663}, {'product_id': 'P62', 'price': 1391}, {'product_id': 'P63', 'price': 448}]",2018-12-05 13:03:00
2056,C44,"[{'product_id': 'P36', 'price': 37}, {'product_id': 'P36', 'price': 197}]",2018-12-05 03:38:00
2057,C39,"[{'product_id': 'P35', 'price': 963}]",2018-12-05 05:12:00
2058,C38,"[{'product_id': 'P35', 'price': 1628}]",2018-12-05 20:01:00
2059,C35,"[{'product_id': 'P60', 'price': 769}, {'product_id': 'P55', 'price': 521}, {'product_id': 'P41', 'price': 238}]",2018-12-05 07:23:00
2060,C29,"[{'product_id': 'P10', 'price': 108}, {'product_id': 'P02', 'price': 630}]",2018-12-05 06:36:00
2061,C28,"[{'product_id': 'P44', 'price': 1670}]",2018-12-05 18:19:00
2062,C26,"[{'product_id': 'P37', 'price': 15}, {'product_id': 'P38', 'price': 1916}, {'product_id': 'P38', 'price': 1528}]",2018-12-05 22:58:00
2063,C25,"[{'product_id': 'P63', 'price': 1629}, {'product_id': 'P61', 'price': 1687}]",2018-12-05 17:47:00
2064,C23,"[{'product_id': 'P61', 'price': 1859}, {'product_id': 'P61', 'price': 163}]",2018-12-05 17:29:00
2065,C20,"[{'product_id': 'P30', 'price': 1366}, {'product_id': 'P27', 'price': 327}, {'product_id': 'P31', 'price': 978}]",2018-12-05 17:27:00
2066,C15,"[{'product_id': 'P16', 'price': 1490}, {'product_id': 'P17', 'price': 770}, {'product_id': 'P13', 'price': 527}]",2018-12-05 12:08:00
2067,C129,"[{'product_id': 'P04', 'price': 1941}, {'product_id': 'P12', 'price': 491}]",2018-12-04 20:31:00
2068,C119,"[{'product_id': 'P33', 'price': 237}]",2018-12-04 19:09:00
2069,C118,"[{'product_id': 'P42', 'price': 1688}, {'product_id': 'P49', 'price': 1420}, {'product_id': 'P47', 'price': 1065}]",2018-12-04 21:15:00
2070,C117,"[{'product_id': 'P50', 'price': 980}, {'product_id': 'P54', 'price': 439}]",2018-12-04 03:35:00
2071,C112,"[{'product_id': 'P37', 'price': 611}, {'product_id': 'P40', 'price': 905}]",2018-12-04 17:40:00
2072,C111,"[{'product_id': 'P54', 'price': 397}, {'product_id': 'P43', 'price': 1929}, {'product_id': 'P58', 'price': 1527}]",2018-12-04 18:30:00
2073,C110,"[{'product_id': 'P64', 'price': 155}, {'product_id': 'P63', 'price': 1368}, {'product_id': 'P64', 'price': 916}]",2018-12-04 13:05:00
2074,C106,"[{'product_id': 'P24', 'price': 1940}, {'product_id': 'P30', 'price': 1198}]",2018-12-04 03:15:00
2075,C99,"[{'product_id': 'P50', 'price': 1107}]",2018-12-04 08:53:00
2076,C94,"[{'product_id': 'P45', 'price': 309}]",2018-12-04 18:03:00
2077,C82,"[{'product_id': 'P53', 'price': 1620}]",2018-12-04 05:07:00
2078,C73,"[{'product_id': 'P53', 'price': 582}]",2018-12-04 20:24:00
2079,C68,"[{'product_id': 'P32', 'price': 1373}, {'product_id': 'P34', 'price': 633}, {'product_id': 'P31', 'price': 322}]",2018-12-04 06:40:00
2080,C66,"[{'product_id': 'P36', 'price': 185}, {'product_id': 'P37', 'price': 1394}]",2018-12-04 03:16:00
2081,C65,"[{'product_id': 'P39', 'price': 141}]",2018-12-04 13:26:00
2082,C55,"[{'product_id': 'P64', 'price': 457}, {'product_id': 'P63', 'price': 450}, {'product_id': 'P63', 'price': 1087}]",2018-12-04 11:30:00
2083,C54,"[{'product_id': 'P32', 'price': 1372}, {'product_id': 'P29', 'price': 437}, {'product_id': 'P22', 'price': 526}]",2018-12-04 05:59:00
2084,C52,"[{'product_id': 'P38', 'price': 1681}, {'product_id': 'P38', 'price': 1839}]",2018-12-04 22:38:00
2085,C49,"[{'product_id': 'P23', 'price': 167}, {'product_id': 'P32', 'price': 1402}, {'product_id': 'P25', 'price': 3}]",2018-12-04 06:27:00
2086,C46,"[{'product_id': 'P40', 'price': 1814}]",2018-12-04 03:44:00
2087,C41,"[{'product_id': 'P55', 'price': 888}]",2018-12-04 10:46:00
2088,C39,"[{'product_id': 'P45', 'price': 1178}]",2018-12-04 05:59:00
2089,C35,"[{'product_id': 'P05', 'price': 85}, {'product_id': 'P05', 'price': 577}]",2018-12-04 21:25:00
2090,C34,"[{'product_id': 'P51', 'price': 1322}]",2018-12-04 18:35:00
2091,C21,"[{'product_id': 'P22', 'price': 122}, {'product_id': 'P26', 'price': 339}, {'product_id': 'P27', 'price': 890}]",2018-12-04 10:23:00
2092,C18,"[{'product_id': 'P61', 'price': 77}, {'product_id': 'P64', 'price': 1714}]",2018-12-04 17:26:00
2093,C6,"[{'product_id': 'P49', 'price': 1948}]",2018-12-04 15:46:00
2094,C5,"[{'product_id': 'P37', 'price': 1682}]",2018-12-04 21:14:00
2095,C4,"[{'product_id': 'P38', 'price': 1970}]",2018-12-04 04:43:00
2096,C131,"[{'product_id': 'P04', 'price': 1298}, {'product_id': 'P03', 'price': 446}, {'product_id': 'P01', 'price': 1548}]",2018-12-03 06:42:00
2097,C127,"[{'product_id': 'P64', 'price': 1754}, {'product_id': 'P61', 'price': 948}, {'product_id': 'P62', 'price': 1859}]",2018-12-03 20:55:00
2098,C126,"[{'product_id': 'P27', 'price': 712}]",2018-12-03 16:50:00
2099,C123,"[{'product_id': 'P55', 'price': 250}, {'product_id': 'P54', 'price': 1240}]",2018-12-03 08:11:00
2100,C117,"[{'product_id': 'P51', 'price': 71}, {'product_id': 'P45', 'price': 1175}]",2018-12-03 03:32:00
2101,C114,"[{'product_id': 'P28', 'price': 1710}, {'product_id': 'P26', 'price': 406}, {'product_id': 'P25', 'price': 632}]",2018-12-03 06:10:00
2102,C97,"[{'product_id': 'P55', 'price': 287}, {'product_id': 'P50', 'price': 575}, {'product_id': 'P45', 'price': 1659}]",2018-12-03 19:06:00
2103,C96,"[{'product_id': 'P61', 'price': 1981}, {'product_id': 'P61', 'price': 569}]",2018-12-03 04:46:00
2104,C82,"[{'product_id': 'P27', 'price': 725}, {'product_id': 'P28', 'price': 1165}, {'product_id': 'P27', 'price': 501}]",2018-12-03 09:43:00
2105,C69,"[{'product_id': 'P25', 'price': 1133}, {'product_id': 'P28', 'price': 1474}]",2018-12-03 07:22:00
2106,C66,"[{'product_id': 'P28', 'price': 1155}, {'product_id': 'P22', 'price': 1445}]",2018-12-03 05:52:00
2107,C64,"[{'product_id': 'P28', 'price': 1421}, {'product_id': 'P26', 'price': 1931}]",2018-12-03 14:54:00
2108,C55,"[{'product_id': 'P63', 'price': 565}, {'product_id': 'P61', 'price': 406}]",2018-12-03 17:43:00
2109,C54,"[{'product_id': 'P28', 'price': 1167}, {'product_id': 'P32', 'price': 1108}, {'product_id': 'P30', 'price': 1797}]",2018-12-03 20:32:00
2110,C52,"[{'product_id': 'P59', 'price': 760}]",2018-12-03 06:16:00
2111,C48,"[{'product_id': 'P63', 'price': 835}, {'product_id': 'P64', 'price': 1031}]",2018-12-03 21:46:00
2112,C47,"[{'product_id': 'P04', 'price': 1852}]",2018-12-03 12:27:00
2113,C41,"[{'product_id': 'P38', 'price': 1131}]",2018-12-03 03:47:00
2114,C39,"[{'product_id': 'P58', 'price': 1548}, {'product_id': 'P49', 'price': 1675}, {'product_id': 'P51', 'price': 1926}]",2018-12-03 17:35:00
2115,C38,"[{'product_id': 'P38', 'price': 1956}]",2018-12-03 12:42:00
2116,C30,"[{'product_id': 'P58', 'price': 1840}]",2018-12-03 02:55:00
2117,C26,"[{'product_id': 'P40', 'price': 182}]",2018-12-03 21:57:00
2118,C25,"[{'product_id': 'P56', 'price': 1443}, {'product_id': 'P57', 'price': 1355}]",2018-12-03 10:14:00
2119,C13,"[{'product_id': 'P36', 'price': 767}, {'product_id': 'P38', 'price': 300}]",2018-12-03 22:42:00
2120,C4,"[{'product_id': 'P33', 'price': 1927}, {'product_id': 'P34', 'price': 606}]",2018-12-03 21:12:00
2121,C3,"[{'product_id': 'P23', 'price': 817}, {'product_id': 'P33', 'price': 964}]",2018-12-03 19:25:00
2122,C135,"[{'product_id': 'P07', 'price': 144}]",2018-12-02 09:50:00
2123,C134,"[{'product_id': 'P35', 'price': 860}, {'product_id': 'P38', 'price': 742}]",2018-12-02 03:46:00
2124,C133,"[{'product_id': 'P54', 'price': 47}, {'product_id': 'P41', 'price': 1070}]",2018-12-02 12:41:00
2125,C127,"[{'product_id': 'P64', 'price': 747}]",2018-12-02 04:21:00
2126,C120,"[{'product_id': 'P22', 'price': 420}, {'product_id': 'P31', 'price': 1804}, {'product_id': 'P30', 'price': 489}]",2018-12-02 04:13:00
2127,C112,"[{'product_id': 'P51', 'price': 1448}, {'product_id': 'P52', 'price': 973}, {'product_id': 'P52', 'price': 24}]",2018-12-02 08:30:00
2128,C108,"[{'product_id': 'P10', 'price': 1017}, {'product_id': 'P11', 'price': 640}]",2018-12-02 08:23:00
2129,C106,"[{'product_id': 'P26', 'price': 1519}, {'product_id': 'P29', 'price': 633}]",2018-12-02 04:42:00
2130,C102,"[{'product_id': 'P37', 'price': 117}, {'product_id': 'P35', 'price': 62}, {'product_id': 'P39', 'price': 1761}]",2018-12-02 15:04:00
2131,C99,"[{'product_id': 'P63', 'price': 164}, {'product_id': 'P62', 'price': 1122}]",2018-12-02 23:43:00
2132,C96,"[{'product_id': 'P46', 'price': 463}, {'product_id': 'P43', 'price': 26}]",2018-12-02 17:37:00
2133,C85,"[{'product_id': 'P62', 'price': 347}, {'product_id': 'P63', 'price': 1217}]",2018-12-02 05:36:00
2134,C84,"[{'product_id': 'P40', 'price': 1664}, {'product_id': 'P40', 'price': 1686}]",2018-12-02 21:32:00
2135,C78,"[{'product_id': 'P41', 'price': 1047}, {'product_id': 'P56', 'price': 1423}]",2018-12-02 17:02:00
2136,C75,"[{'product_id': 'P14', 'price': 1194}, {'product_id': 'P17', 'price': 1281}]",2018-12-02 23:26:00
2137,C70,"[{'product_id': 'P33', 'price': 164}, {'product_id': 'P31', 'price': 1498}, {'product_id': 'P23', 'price': 108}]",2018-12-02 16:44:00
